dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
947160000,2000-01-06 12:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.21,,274.1,272.89,276.21,276.76,1006,,,86,3.6,200,,,,,,87,804,Clouds,overcast clouds,04d
947163600,2000-01-06 13:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.19,10000,274.08,271.07,276.06,276.31,1005,,,86,7.2,190,12.9,,,,,75,803,Clouds,broken clouds,04d
947167200,2000-01-06 14:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.57,10000,273.45,271.2,276.3,277.28,1004,,,80,8.2,200,14.9,,,,,75,803,Clouds,broken clouds,04d
947170800,2000-01-06 15:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.81,,274.69,273.62,276.81,277.28,1003,,,86,3.6,200,,,,,,100,804,Clouds,overcast clouds,04n
947174400,2000-01-06 16:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.93,10000,274.81,272.41,276.72,277.28,1003,,,86,6.2,200,,,,,,75,803,Clouds,broken clouds,04n
947178000,2000-01-06 17:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.12,10000,274.99,272.45,276.96,277.28,1002,,,86,6.7,200,,,,,,75,803,Clouds,broken clouds,04n
947181600,2000-01-06 18:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.07,10000,274.95,272.39,276.92,277.28,1001,,,86,6.7,200,,,,,,75,803,Clouds,broken clouds,04n
947185200,2000-01-06 19:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.03,,275.54,271.99,276.89,277.12,1002,,,90,7.65,212,,0.23,,,,100,500,Rain,light rain,10n
947188800,2000-01-06 20:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.29,10000,275.16,272.67,277.06,277.63,1000,,,86,6.7,200,,,,,,20,801,Clouds,few clouds,02n
947192400,2000-01-06 21:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.21,,275.08,274.45,277.21,278.28,1000,,,86,3.1,210,,,,,,100,804,Clouds,overcast clouds,04n
947196000,2000-01-06 22:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.38,,275.57,272.52,277.16,278.28,1001,,,88,7.42,214,,,,,,100,804,Clouds,overcast clouds,04n
947199600,2000-01-06 23:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.55,,275.74,272.74,277.31,278.28,1000,,,88,7.41,215,,,,,,100,804,Clouds,overcast clouds,04n
947203200,2000-01-07 00:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.31,,274.85,274.57,277.16,278.28,1000,,,84,3.1,210,,,,,,97,804,Clouds,overcast clouds,04n
947206800,2000-01-07 01:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.14,,276.16,273.72,277.83,278.54,1001,,,87,6.82,232,,,,,,52,803,Clouds,broken clouds,04n
947210400,2000-01-07 02:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.02,,274.73,272.41,276.8,278.28,1001,,,85,6.49,241,,,,,,30,802,Clouds,scattered clouds,03n
947214000,2000-01-07 03:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.91,,272.6,274.09,276.91,277.28,1002,,,73,3.1,250,,,,,,14,801,Clouds,few clouds,02n
947217600,2000-01-07 04:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.85,,273.26,271.02,275.57,276.28,1003,,,83,6.25,256,,,,,,7,800,Clear,sky is clear,01n
947221200,2000-01-07 05:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.06,9900,271.18,270.85,274.71,275.4,1003,,,74,4.6,260,,,,,,3,800,Clear,sky is clear,01n
947224800,2000-01-07 06:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.51,,271.24,272.83,275.28,276.06,1005,,,72,2.6,250,,,,,,0,800,Clear,sky is clear,01n
947228400,2000-01-07 07:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,274.5,9900,270.7,269.32,274.1,275.28,1005,,,74,6.2,260,,,,,,0,800,Clear,sky is clear,01n
947232000,2000-01-07 08:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,274.38,9900,270.6,270,273.94,275.11,1007,,,74,4.6,250,,,,,,8,800,Clear,sky is clear,01d
947235600,2000-01-07 09:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.01,,270.98,271.8,274.28,275.56,1008,,,73,3.1,250,,,,,,2,800,Clear,sky is clear,01d
947239200,2000-01-07 10:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.26,9900,271.35,270.52,274.9,275.75,1008,,,74,5.7,260,,,,,,1,800,Clear,sky is clear,01d
947242800,2000-01-07 11:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.46,9900,270.69,271.34,274.99,276.11,1008,,,69,4.6,250,,,,,,2,800,Clear,sky is clear,01d
947246400,2000-01-07 12:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.71,,270.9,272.65,275.28,276.36,1008,,,69,3.1,250,,,,,,1,800,Clear,sky is clear,01d
947250000,2000-01-07 13:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.68,10000,270.87,272.24,275.3,276.28,1008,,,69,3.6,240,,,,,,3,800,Clear,sky is clear,01d
947253600,2000-01-07 14:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.64,9900,271.68,272.56,275.31,276.28,1008,,,74,3.1,220,,,,,,1,800,Clear,sky is clear,01d
947257200,2000-01-07 15:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.41,,272.17,274.38,275.96,276.41,1008,,,73,2.1,210,,,,,,45,802,Clouds,scattered clouds,03n
947260800,2000-01-07 16:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.14,9900,271.27,272.19,275.83,277.28,1007,,,69,4.6,220,,,,,,92,804,Clouds,overcast clouds,04n
947264400,2000-01-07 17:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.46,9900,270.64,272.32,276.15,277.28,1006,,,64,5.1,220,,,,,,100,804,Clouds,overcast clouds,04n
947268000,2000-01-07 18:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.81,,271.66,273.97,276.16,277.28,1005,,,68,3.1,220,,,,,,100,804,Clouds,overcast clouds,04n
947271600,2000-01-07 19:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.19,9900,271.31,271.69,275.85,277.28,1005,,,69,5.7,240,,,,,,100,804,Clouds,overcast clouds,04n
947275200,2000-01-07 20:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.53,9900,271.6,272.41,276.23,277.28,1005,,,69,5.1,220,,,,,,99,804,Clouds,overcast clouds,04n
947278800,2000-01-07 21:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.61,,272.69,274.93,276.96,277.61,1004,,,70,3.1,220,,,,,,100,804,Clouds,overcast clouds,04n
947282400,2000-01-07 22:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.12,,274.5,272.33,276.93,277.33,1006,,,83,7.02,223,,,,,,100,804,Clouds,overcast clouds,04n
947286000,2000-01-07 23:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.14,,274.69,272.36,276.95,277.35,1005,,,84,7.02,223,,,,,,100,804,Clouds,overcast clouds,04n
947289600,2000-01-08 00:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.11,,273.8,274.73,276.46,277.28,1003,,,79,2.6,220,,,,,,100,804,Clouds,overcast clouds,04n
947293200,2000-01-08 01:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.09,,274.8,272.26,276.9,278.28,1003,,,85,7.12,225,,,,,,100,804,Clouds,overcast clouds,04n
947296800,2000-01-08 02:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.49,,275.03,272.71,277.23,278.28,1003,,,84,7.28,225,,,,,,100,804,Clouds,overcast clouds,04n
947300400,2000-01-08 03:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.41,,274.89,276.28,277.06,278.41,1001,,,78,2.6,220,,,,,,100,804,Clouds,overcast clouds,04n
947304000,2000-01-08 04:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.77,,274.97,273.05,277.49,278.28,1002,,,82,7.36,222,,,,,,99,804,Clouds,overcast clouds,04n
947307600,2000-01-08 05:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.2,10000,274.14,273.84,277.92,279.28,999,,,75,6.7,210,,,,,,20,801,Clouds,few clouds,02n
947311200,2000-01-08 06:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.71,,274.26,276.26,277.36,279.28,999,,,73,3.1,220,,,,,,97,804,Clouds,overcast clouds,04n
947314800,2000-01-08 07:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.29,10000,274.23,274.14,277.92,279.28,999,,,75,6.2,210,,,,,,75,803,Clouds,broken clouds,04n
947318400,2000-01-08 08:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.23,10000,274.17,274.54,277.85,279.28,999,,,75,5.1,220,11.3,,,,,75,803,Clouds,broken clouds,04d
947322000,2000-01-08 09:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,279.51,,275.78,276.91,278.46,279.51,999,,,77,3.6,220,,,,,,100,804,Clouds,overcast clouds,04d
947325600,2000-01-08 10:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.78,10000,274.7,274.77,278.28,280.11,999,,,75,6.2,220,,,,,,75,803,Clouds,broken clouds,04d
947329200,2000-01-08 11:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.99,10000,274.91,274.85,278.5,280.28,999,,,75,6.7,230,,,,,,75,803,Clouds,broken clouds,04d
947332800,2000-01-08 12:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,279.71,,275.97,277.15,278.06,280.28,999,,,77,3.6,220,,,,,,99,804,Clouds,overcast clouds,04d
947336400,2000-01-08 13:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,279.44,10000,275.34,275.25,279,280.28,999,,,75,7.2,230,,,,,,20,801,Clouds,few clouds,02d
947340000,2000-01-08 14:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.7,10000,275.7,274.48,278.41,279.28,1000,,,81,6.7,220,,,,,,20,801,Clouds,few clouds,02d
947343600,2000-01-08 15:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.51,,274.99,276.02,277.86,279.28,1001,,,78,3.1,230,,,,,,41,802,Clouds,scattered clouds,03n
947347200,2000-01-08 16:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.4,9900,274.34,274.49,278.11,278.83,1001,,,75,5.7,230,,,,,,36,802,Clouds,scattered clouds,03n
947350800,2000-01-08 17:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.21,10000,274.15,274.51,277.94,278.6,1001,,,75,5.1,220,,,,,,20,801,Clouds,few clouds,02n
947354400,2000-01-08 18:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.31,,273.49,276.16,277.66,278.31,1002,,,71,2.6,230,,,,,,35,802,Clouds,scattered clouds,03n
947358000,2000-01-08 19:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.69,10000,273.65,274.11,277.11,278.28,1002,,,75,4.6,220,,,,,,20,801,Clouds,few clouds,02n
947361600,2000-01-08 20:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.58,10000,272.66,273.98,277.35,278.11,1002,,,70,4.6,230,,,,,,20,801,Clouds,few clouds,02n
947365200,2000-01-08 21:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.41,,273.59,275.9,277.46,278.41,1003,,,71,3.1,230,,,,,,6,800,Clear,sky is clear,01n
947368800,2000-01-08 22:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.29,,273.98,272.42,277.14,278.28,1004,,,79,7.37,244,,,,,,2,800,Clear,sky is clear,01n
947372400,2000-01-08 23:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.39,,273.9,272.58,277.25,278.28,1005,,,78,7.29,247,,,,,,1,800,Clear,sky is clear,01n
947376000,2000-01-09 00:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.81,,273.76,275.17,277.28,278.16,1004,,,75,3.1,250,,,,,,0,800,Clear,sky is clear,01n
947379600,2000-01-09 01:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.45,,274.14,272.71,277.28,277.57,1006,,,79,7.15,250,,,,,,0,800,Clear,sky is clear,01n
947383200,2000-01-09 02:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.27,,274.13,272.55,277.16,277.37,1007,,,80,6.96,251,,,,,,0,800,Clear,sky is clear,01n
947386800,2000-01-09 03:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.21,,273.37,274.45,277.21,277.66,1007,,,76,3.1,250,,,,,,0,800,Clear,sky is clear,01n
947390400,2000-01-09 04:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.05,,274.09,272.42,276.94,277.28,1008,,,81,6.55,249,,,,,,1,800,Clear,sky is clear,01n
947394000,2000-01-09 05:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.76,,273.98,272.14,276.65,277.28,1008,,,82,6.34,248,,,,,,1,800,Clear,sky is clear,01n
947397600,2000-01-09 06:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.64,,274.03,272.08,276.55,276.72,1008,,,83,6.12,247,,,,,,0,800,Clear,sky is clear,01n
947401200,2000-01-09 07:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.54,,274.1,272.08,276.28,276.6,1009,,,84,5.82,244,,,,,,0,800,Clear,sky is clear,01n
947404800,2000-01-09 08:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.32,9900,273.21,273.02,276.11,276.4,1008,,,80,3.6,230,,,,,,0,800,Clear,sky is clear,01d
947408400,2000-01-09 09:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.41,,273.3,273.9,276.26,276.41,1010,,,80,2.6,230,,,,,,11,801,Clouds,few clouds,02d
947412000,2000-01-09 10:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.17,10000,274.04,273.75,276.95,277.44,1010,,,80,4.1,230,,,,,,20,801,Clouds,few clouds,02d
947415600,2000-01-09 11:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.52,10000,274.38,273.65,277.11,277.82,1010,,,80,5.1,250,,,,,,75,803,Clouds,broken clouds,04d
947419200,2000-01-09 12:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.81,,273.76,275.56,277.28,277.86,1010,,,75,2.6,230,,,,,,59,803,Clouds,broken clouds,04d
947422800,2000-01-09 13:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.65,10000,273.61,273.81,277.28,278.11,1011,,,75,5.1,230,,,,,,75,803,Clouds,broken clouds,04d
947426400,2000-01-09 14:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.2,,273.72,273.1,277.04,277.36,1012,,,78,5.41,241,,,,,,33,802,Clouds,scattered clouds,03d
947430000,2000-01-09 15:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.71,,273.48,275.44,277.46,278.28,1012,,,74,2.6,250,,,,,,40,802,Clouds,scattered clouds,03n
947433600,2000-01-09 16:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.7,10000,271.91,272.62,276.4,278.11,1012,,,70,5.1,240,,,,,,75,803,Clouds,broken clouds,04n
947437200,2000-01-09 17:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.95,,273.68,271.67,275.85,276.28,1013,,,85,5.12,249,,,,,,58,803,Clouds,broken clouds,04n
947440800,2000-01-09 18:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.11,,273.02,274.03,276.11,276.28,1013,,,80,2.1,240,,,,,,40,802,Clouds,scattered clouds,03n
947444400,2000-01-09 19:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.93,9900,272.87,272.91,275.78,276.28,1013,,,80,3.1,220,,,,,,39,802,Clouds,scattered clouds,03n
947448000,2000-01-09 20:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.35,9900,273.25,273.14,275.11,275.68,1014,,,86,2.1,230,,,,,,49,802,Clouds,scattered clouds,03n
947451600,2000-01-09 21:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.91,,271.85,273.91,273.91,275.36,1015,,,85,1,260,,,,,,47,802,Clouds,scattered clouds,03n
947455200,2000-01-09 22:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,274.03,,273.32,269.71,273.5,274.7,1016,,,95,4.37,261,,,,,,31,802,Clouds,scattered clouds,03n
947458800,2000-01-09 23:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.88,,273.32,269.5,273.38,274.51,1017,,,96,4.4,262,,,,,,21,801,Clouds,few clouds,02n
947462400,2000-01-10 00:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.91,,272.41,272.26,273.91,274.46,1017,,,89,1.5,260,,,,,,38,802,Clouds,scattered clouds,03n
947466000,2000-01-10 01:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.79,,273.51,269.61,273.3,274.38,1018,,,98,4.06,265,,,,,,51,803,Clouds,broken clouds,04n
947469600,2000-01-10 02:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.43,,273.15,269.25,272.88,274.09,1018,,,98,3.94,268,,,,,,75,803,Clouds,broken clouds,04n
947473200,2000-01-10 03:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,272.51,,271.51,272.51,272.28,273.76,1018,,,92,0.5,240,,,,,,86,804,Clouds,overcast clouds,04n
947476800,2000-01-10 04:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.33,,273.07,269.42,272.28,273.92,1019,,,98,3.54,280,,,,,,78,803,Clouds,broken clouds,04n
947480400,2000-01-10 05:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,272.7,10000,271.69,272.7,272.03,273.36,1019,,,92,1,270,,,,,,75,803,Clouds,broken clouds,04n
947484000,2000-01-10 06:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,272.41,,271.66,272.41,271.28,273.76,1020,,,94,0.5,260,,,,,,30,802,Clouds,scattered clouds,03n
947487600,2000-01-10 07:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,272.42,10000,271.42,269.72,271.28,273.08,1020,,,92,2.1,260,,,,,,20,801,Clouds,few clouds,02n
947491200,2000-01-10 08:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,272.33,10000,271.33,269.61,271.8,272.95,1021,,,92,2.1,270,,,,,,20,801,Clouds,few clouds,02d
947494800,2000-01-10 09:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,272.31,,271.57,272.31,271.28,272.76,1022,,,94,1,260,,,,,,6,800,Clear,sky is clear,01d
947498400,2000-01-10 10:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,274.12,10000,272.99,271.18,272.28,274.67,1023,,,92,2.6,270,,,,,,20,801,Clouds,few clouds,02d
947502000,2000-01-10 11:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,274.02,9900,272.09,271.06,272.28,274.5,1023,,,86,2.6,260,,,,,,8,800,Clear,sky is clear,01d
947505600,2000-01-10 12:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.71,,271.25,272.03,273.28,274.26,1023,,,82,1.5,250,,,,,,2,800,Clear,sky is clear,01d
947509200,2000-01-10 13:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.96,9900,272.04,270.14,272.28,274.41,1023,,,86,3.6,250,,,,,,13,801,Clouds,few clouds,02d
947512800,2000-01-10 14:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.13,9900,271.31,270.55,272.11,273.77,1024,,,86,2.1,240,,,,,,37,802,Clouds,scattered clouds,03d
947516400,2000-01-10 15:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,271.81,,270.01,271.81,271.81,272.86,1024,,,86,1,220,,,,,,37,802,Clouds,scattered clouds,03n
947520000,2000-01-10 16:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,272.92,9900,271.1,270.3,272.11,273.62,1024,,,86,2.1,200,,,,,,32,802,Clouds,scattered clouds,03n
947523600,2000-01-10 17:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.04,9900,272.03,271.27,272.11,273.74,1023,,,92,1.5,220,,,,,,5,800,Clear,sky is clear,01n
947527200,2000-01-10 18:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,272.21,,270.4,270.32,272.21,273.06,1023,,,86,1.5,210,,,,,,60,803,Clouds,broken clouds,04n
947530800,2000-01-10 19:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.28,9900,271.45,269.72,272.83,273.92,1023,,,86,3.1,220,,,,,,72,803,Clouds,broken clouds,04n
947534400,2000-01-10 20:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.81,9900,271.91,270.81,273.11,274.39,1023,,,86,2.6,220,,,,,,43,802,Clouds,scattered clouds,03n
947538000,2000-01-10 21:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,273.61,,272.01,271.92,273.61,274.28,1023,,,88,1.5,220,,,,,,98,804,Clouds,overcast clouds,04n
947541600,2000-01-10 22:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.37,,273.43,270.73,274.28,275.52,1024,,,87,5.55,235,,,,,,99,804,Clouds,overcast clouds,04n
947545200,2000-01-10 23:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.22,,273.29,270.46,275.08,275.32,1023,,,87,5.71,233,,,,,,97,804,Clouds,overcast clouds,04n
947548800,2000-01-11 00:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,274.41,,272.57,272.04,274.41,276.28,1021,,,87,2.1,210,,,,,,71,803,Clouds,broken clouds,04n
947552400,2000-01-11 01:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.02,,273.1,270.1,274.93,276.28,1022,,,87,5.95,231,,,,,,99,804,Clouds,overcast clouds,04n
947556000,2000-01-11 02:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.55,,273.45,270.77,275.42,276.28,1022,,,86,5.94,229,,,,,,95,804,Clouds,overcast clouds,04n
947559600,2000-01-11 03:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.31,,272.63,272.59,275.31,276.28,1020,,,82,2.6,220,,,,,,97,804,Clouds,overcast clouds,04n
947563200,2000-01-11 04:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.97,,273.54,271.1,275.77,276.28,1020,,,84,6.4,230,,,,,,100,804,Clouds,overcast clouds,04n
947566800,2000-01-11 05:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.48,10000,273.36,272.9,276.11,277.28,1019,,,80,4.1,220,,,,,,75,803,Clouds,broken clouds,04n
947570400,2000-01-11 06:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.91,,273.96,274.97,276.06,277.28,1019,,,81,2.1,230,,,,,,99,804,Clouds,overcast clouds,04n
947574000,2000-01-11 07:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.93,10000,273.8,273.17,276.74,277.28,1019,,,80,4.6,220,,,,,,75,803,Clouds,broken clouds,04n
947577600,2000-01-11 08:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.2,10000,275.07,273.78,277,277.41,1019,,,86,4.1,230,,,,,,75,803,Clouds,broken clouds,04d
947581200,2000-01-11 09:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.71,,275.08,275.44,276.86,277.71,1020,,,83,2.6,250,,,,,,100,804,Clouds,overcast clouds,04d
947584800,2000-01-11 10:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.3,10000,275.14,274.87,278.02,278.59,1020,,,80,4.6,240,,,,,,75,803,Clouds,broken clouds,04d
947588400,2000-01-11 11:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.45,10000,275.28,275.06,278.11,278.75,1020,,,80,4.6,260,,,,,,75,803,Clouds,broken clouds,04d
947592000,2000-01-11 12:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.46,,275.81,276.78,278.21,278.72,1021,,,83,2.1,260,,,,,,93,804,Clouds,overcast clouds,04d
947595600,2000-01-11 13:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,278.42,10000,276.27,275.02,278.11,278.69,1021,,,86,4.6,250,,,,,,75,803,Clouds,broken clouds,04d
947599200,2000-01-11 14:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.75,10000,274.6,274.19,277.49,278.28,1021,,,80,4.6,250,,,,,,20,801,Clouds,few clouds,02d
947602800,2000-01-11 15:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.61,,275.15,275.79,277.28,277.76,1021,,,84,2.1,250,,,,,,63,803,Clouds,broken clouds,04n
947606400,2000-01-11 16:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.38,10000,275.25,274,277.11,277.64,1021,,,86,4.1,260,,,,,,20,801,Clouds,few clouds,02n
947610000,2000-01-11 17:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.19,9900,275.06,274.43,276.28,277.47,1021,,,86,3.1,260,,,,,,79,803,Clouds,broken clouds,04n
947613600,2000-01-11 18:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.11,,274.98,275.2,276.96,277.28,1021,,,86,2.1,250,,,,,,91,804,Clouds,overcast clouds,04n
947617200,2000-01-11 19:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.32,10000,275.19,274.24,276.28,277.64,1021,,,86,3.6,250,,,,,,20,801,Clouds,few clouds,02n
947620800,2000-01-11 20:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.4,,276.06,273.66,277.14,277.64,1022,,,91,4.77,244,,,,,,95,804,Clouds,overcast clouds,04n
947624400,2000-01-11 21:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,275.31,,274,275.31,275.31,277.28,1022,,,91,1,230,,,,,,95,804,Clouds,overcast clouds,04n
947628000,2000-01-11 22:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,277.04,10000,276.01,274.25,276.11,277.35,1021,,,93,3.1,210,,,,,,75,803,Clouds,broken clouds,04n
947631600,2000-01-11 23:00:00 +0000 UTC,3600,Stockholm,59.329323,18.068581,276.83,10000,275.81,274.87,276.11,277.13,1021,,,93,2.1,210,,,,,,75,803,Clouds,broken clouds,04n
